#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2024-07-01T00:00:00Z,2049.76,2060.66,2015.13,2023.47,420838.0
2024-07-08T00:00:00Z,2023.47,2169.5,2020.0,2150.03,560408.0
2024-07-15T00:00:00Z,2150.03,2288.04,2150.03,2186.98,831843.0
2024-07-22T00:00:00Z,2186.98,2275.0,2174.18,2263.6,905149.0
2024-07-29T00:00:00Z,2263.6,2308.31,2085.82,2104.76,1055603.0
2024-08-05T00:00:00Z,2104.76,2104.76,1983.14,2079.93,1348174.0
2024-08-12T00:00:00Z,2079.93,2156.57,2054.7,2145.16,818523.0
2024-08-19T00:00:00Z,2145.16,2228.67,2137.54,2221.0,853275.0
2024-08-26T00:00:00Z,2221.0,2243.36,2179.38,2215.89,946235.0
2024-09-02T00:00:00Z,2215.89,2220.16,2082.89,2083.9,993556.0
2024-09-09T00:00:00Z,2083.9,2186.45,2056.15,2184.04,951296.0
2024-09-16T00:00:00Z,2184.04,2282.28,2175.54,2236.03,730155.0
2024-09-23T00:00:00Z,2236.03,2251.89,2199.8,2227.57,686682.0
2024-09-30T00:00:00Z,2227.57,2240.19,2172.45,2214.95,857894.0
2024-10-07T00:00:00Z,2214.95,2238.45,2167.13,2233.38,633435.0
2024-10-14T00:00:00Z,2233.38,2298.04,2226.39,2278.3,584427.0
2024-10-21T00:00:00Z,2278.3,2288.26,2195.0,2208.49,550353.0
2024-10-28T00:00:00Z,2208.49,2267.84,2189.31,2211.05,702108.0
2024-11-04T00:00:00Z,2211.05,2415.7,2195.08,2405.66,863578.0
2024-11-11T00:00:00Z,2405.66,2447.62,2299.22,2308.22,811409.0
2024-11-18T00:00:00Z,2308.22,2413.16,2276.35,2412.56,780048.0
2024-11-25T00:00:00Z,2412.56,2471.7,2412.56,2440.8,495838.0
2024-12-02T00:00:00Z,2440.8,2450.11,2388.08,2408.58,503505.0
2024-12-09T00:00:00Z,2408.58,2432.97,2335.6,2344.16,520302.0
2024-12-16T00:00:00Z,2344.16,2373.47,2190.96,2245.01,922935.0
2024-12-23T00:00:00Z,2245.01,2286.12,2218.84,2247.36,547080.0
2024-12-30T00:00:00Z,2247.36,2271.58,2201.55,2267.4,736991.0
2025-01-06T00:00:00Z,2267.4,2299.26,2173.21,2183.93,893280.0
2025-01-13T00:00:00Z,2183.93,2295.4,2160.37,2275.22,913713.0
2025-01-20T00:00:00Z,2275.22,2325.94,2247.69,2308.49,620352.0
2025-01-27T00:00:00Z,2308.49,2325.0,2267.65,2284.47,955743.0
2025-02-03T00:00:00Z,2284.47,2328.87,2190.03,2282.0,932817.0
2025-02-10T00:00:00Z,2282.0,2299.75,2225.61,2279.7,658295.0
2025-02-17T00:00:00Z,2279.7,2296.97,2192.27,2193.7,615934.0
